Forecast_Day,LSTM_MSE,RF_MSE,LSTM_RMSE,RF_RMSE,LSTM_MAE,RF_MAE,LSTM_R2,RF_R2
Day_1,174.9533198258237,2.5333619135645797,13.226992092906977,1.5916538296892888,10.391532796684283,0.9937353930551049,-0.8916946906217733,0.9726078517053315
Day_2,276.7397566377943,5.208506495526654,16.635496885810003,2.282215260558621,14.183670549982525,1.599931009135661,-1.937664063115871,0.9447103569783055
Day_3,288.3121389844882,8.750534219130463,16.97975674102807,2.958130189685786,14.495154913754678,2.016782307066409,-1.9626410885821781,0.9100811630202117
