Forecast_Day,LSTM_MSE,RF_MSE,LSTM_RMSE,RF_RMSE,LSTM_MAE,RF_MAE,LSTM_R2,RF_R2
Day_1,122.05826472462317,3.7191109612767024,11.047998222511767,1.9284996658741484,8.636798124931115,1.2375721666973414,-0.2873089156006212,0.9607757433766493
Day_2,165.75258964993378,6.282474958662484,12.874493762860494,2.506486576597306,10.385443024250868,1.7441619619606978,-0.7123611863118413,0.9350968434586142
Day_3,169.76606584908836,9.055949559171687,13.02943075690908,3.009310479025334,10.36405803090331,2.0157996574168395,-0.7041534328761774,0.909094155819487
