Forecast_Day,LSTM_MSE,RF_MSE,LSTM_RMSE,RF_RMSE,LSTM_MAE,RF_MAE,LSTM_R2,RF_R2
Day_1,119.23465138680153,6.106495248598179,10.9194620465846,2.4711323818440363,8.940020425658378,1.5323054882427296,0.4039712503664481,0.9694749245682108
Day_2,130.38162285719784,14.403316169818119,11.418477256499566,3.7951701107879368,9.273399514480763,2.642629371137025,0.3780180215660558,0.9312893727582673
Day_3,144.3065392332004,23.30140012617464,12.01276567794446,4.827152382738155,9.69582356171523,3.4734054417139815,0.34662940105565276,0.8944992386514252
