Forecast_Day,LSTM_MSE,RF_MSE,LSTM_RMSE,RF_RMSE,LSTM_MAE,RF_MAE,LSTM_R2,RF_R2
Day_1,133.36120389634868,8.22641326179311,11.548212151512834,2.868172460259862,9.438623904523332,2.00323568504042,0.3602610454795113,0.9605375711541766
Day_2,137.56602668089835,17.607520874144754,11.728854448789887,4.196131655959421,9.597623801084325,2.978081098650857,0.3716300302256932,0.9195728943661996
Day_3,164.1326222239629,24.0125859574816,12.811425456363663,4.9002638661077835,10.622454758612605,3.387524749099946,0.28081089219866373,0.894782706589557
